w	s1	s2	dist
26	PCa58215	PCa13266	0.15813572653399444
26	PCa13848	PCa14121	0.1897529944440107
26	PCa14121	PCa13848	0.1897529944440107
26	PCa13848	PCa19121	0.1578911735469474
26	PCa19121	PCa13848	0.1578911735469474
26	PCa13848	PCa3023	0.14786228677642044
26	PCa3023	PCa13848	0.14786228677642044
26	PCa13848	PCa33173	0.14991462064290476
26	PCa33173	PCa13848	0.14991462064290476
26	PCa13848	PCa40507	0.17272304863565968
26	PCa40507	PCa13848	0.17272304863565968
26	PCa13848	PCa51852	0.16589935110962226
26	PCa51852	PCa13848	0.16589935110962226
26	PCa13848	PCa53687	0.20942049377768565
26	PCa53687	PCa13848	0.20942049377768565
26	PCa13848	PCa56413	0.18006063872555364
26	PCa56413	PCa13848	0.18006063872555364
26	PCa13848	PCa57054	0.14735922247440156
26	PCa57054	PCa13848	0.14735922247440156
26	PCa13848	PCa57294	0.19488648198629158
26	PCa57294	PCa13848	0.19488648198629158
26	PCa13848	PCa58215	0.15817346056958795
26	PCa58215	PCa13848	0.15817346056958795
26	PCa14121	PCa19121	0.17626448639781014
26	PCa19121	PCa14121	0.17626448639781014
26	PCa14121	PCa3023	0.18052339559513536
26	PCa3023	PCa14121	0.18052339559513536
26	PCa14121	PCa33173	0.15115029741131641
26	PCa33173	PCa14121	0.15115029741131641
26	PCa14121	PCa40507	0.15735178932237898
26	PCa40507	PCa14121	0.15735178932237898
26	PCa14121	PCa51852	0.16467426083854142
26	PCa51852	PCa14121	0.16467426083854142
26	PCa14121	PCa53687	0.18317168750794666
26	PCa53687	PCa14121	0.18317168750794666
26	PCa14121	PCa56413	0.1664286571239062
26	PCa56413	PCa14121	0.1664286571239062
26	PCa14121	PCa57054	0.15917424365334937
26	PCa57054	PCa14121	0.15917424365334937
26	PCa14121	PCa57294	0.1679389796625318
26	PCa57294	PCa14121	0.1679389796625318
26	PCa14121	PCa58215	0.15507982867562564
26	PCa58215	PCa14121	0.15507982867562564
26	PCa19121	PCa3023	0.16112484232187962
26	PCa3023	PCa19121	0.16112484232187962
26	PCa19121	PCa33173	0.1519267579771391
26	PCa33173	PCa19121	0.1519267579771391
26	PCa19121	PCa40507	0.1685212328605926
26	PCa40507	PCa19121	0.1685212328605926
26	PCa19121	PCa51852	0.15647692723999315
26	PCa51852	PCa19121	0.15647692723999315
26	PCa19121	PCa53687	0.19009816778203867
26	PCa53687	PCa19121	0.19009816778203867
26	PCa19121	PCa56413	0.18293852733378904
26	PCa56413	PCa19121	0.18293852733378904
26	PCa19121	PCa57054	0.14877586943206453
26	PCa57054	PCa19121	0.14877586943206453
26	PCa19121	PCa57294	0.17451942914077948
26	PCa57294	PCa19121	0.17451942914077948
26	PCa19121	PCa58215	0.1642334145453747
26	PCa58215	PCa19121	0.1642334145453747
26	PCa3023	PCa33173	0.14226708791724488
26	PCa33173	PCa3023	0.14226708791724488
26	PCa3023	PCa40507	0.16666665316206666
26	PCa40507	PCa3023	0.16666665316206666
26	PCa3023	PCa51852	0.1697695894619408
26	PCa51852	PCa3023	0.1697695894619408
26	PCa3023	PCa53687	0.2123066848213738
26	PCa53687	PCa3023	0.2123066848213738
26	PCa3023	PCa56413	0.15394832943427147
26	PCa56413	PCa3023	0.15394832943427147
26	PCa3023	PCa57054	0.1506623368618395
26	PCa57054	PCa3023	0.1506623368618395
26	PCa3023	PCa57294	0.2021398211113897
26	PCa57294	PCa3023	0.2021398211113897
26	PCa3023	PCa58215	0.16547925867750693
26	PCa58215	PCa3023	0.16547925867750693
26	PCa33173	PCa40507	0.14123529271756918
26	PCa40507	PCa33173	0.14123529271756918
26	PCa33173	PCa51852	0.14801887561016097
26	PCa51852	PCa33173	0.14801887561016097
26	PCa33173	PCa53687	0.1813760314095017
26	PCa53687	PCa33173	0.1813760314095017
26	PCa33173	PCa56413	0.1542150266093707
26	PCa56413	PCa33173	0.1542150266093707
26	PCa33173	PCa57054	0.12557146507826034
26	PCa57054	PCa33173	0.12557146507826034
26	PCa33173	PCa57294	0.174026155946011
26	PCa57294	PCa33173	0.174026155946011
26	PCa33173	PCa58215	0.13357173551166127
26	PCa58215	PCa33173	0.13357173551166127
26	PCa40507	PCa51852	0.143707793487221
26	PCa51852	PCa40507	0.143707793487221
26	PCa40507	PCa53687	0.18272735349413563
26	PCa53687	PCa40507	0.18272735349413563
26	PCa40507	PCa56413	0.16026150139705947
26	PCa56413	PCa40507	0.16026150139705947
26	PCa40507	PCa57054	0.13979508333406698
26	PCa57054	PCa40507	0.13979508333406698
26	PCa40507	PCa57294	0.18186652512113252
26	PCa57294	PCa40507	0.18186652512113252
26	PCa40507	PCa58215	0.15374118866851375
26	PCa58215	PCa40507	0.15374118866851375
26	PCa51852	PCa53687	0.18106633876994577
26	PCa53687	PCa51852	0.18106633876994577
26	PCa51852	PCa56413	0.17945359255771007
26	PCa56413	PCa51852	0.17945359255771007
26	PCa51852	PCa57054	0.14271259398196753
26	PCa57054	PCa51852	0.14271259398196753
26	PCa51852	PCa57294	0.16571753438259526
26	PCa57294	PCa51852	0.16571753438259526
26	PCa51852	PCa58215	0.15992123523359117
26	PCa58215	PCa51852	0.15992123523359117
26	PCa53687	PCa56413	0.21739097003493033
26	PCa56413	PCa53687	0.21739097003493033
26	PCa53687	PCa57054	0.18409784059094475
26	PCa57054	PCa53687	0.18409784059094475
26	PCa53687	PCa57294	0.1619959231017654
26	PCa57294	PCa53687	0.1619959231017654
26	PCa53687	PCa58215	0.17740382954629724
26	PCa58215	PCa53687	0.17740382954629724
26	PCa56413	PCa57054	0.16425245214914053
26	PCa57054	PCa56413	0.16425245214914053
26	PCa56413	PCa57294	0.2057719875581477
26	PCa57294	PCa56413	0.2057719875581477
26	PCa56413	PCa58215	0.17606098605895693
26	PCa58215	PCa56413	0.17606098605895693
26	PCa57054	PCa57294	0.16911504711780673
26	PCa57294	PCa57054	0.16911504711780673
26	PCa57054	PCa58215	0.13944392514652365
26	PCa58215	PCa57054	0.13944392514652365
26	PCa57294	PCa58215	0.16602355553792225
26	PCa58215	PCa57294	0.16602355553792225
27	PCa13266	PCa13848	0.1770665616444174
27	PCa13848	PCa13266	0.1770665616444174
27	PCa13266	PCa14121	0.16582386401924384
27	PCa14121	PCa13266	0.16582386401924384
27	PCa13266	PCa19121	0.17209304195281058
27	PCa19121	PCa13266	0.17209304195281058
27	PCa13266	PCa3023	0.17804966237751674
27	PCa3023	PCa13266	0.17804966237751674
27	PCa13266	PCa33173	0.11528579452050289
27	PCa33173	PCa13266	0.11528579452050289
27	PCa13266	PCa40507	0.15262666308415956
27	PCa40507	PCa13266	0.15262666308415956
27	PCa13266	PCa51852	0.15580270573028038
27	PCa51852	PCa13266	0.15580270573028038
27	PCa13266	PCa53687	0.18318045717251966
27	PCa53687	PCa13266	0.18318045717251966
27	PCa13266	PCa56413	0.1775766913167708
27	PCa56413	PCa13266	0.1775766913167708
27	PCa13266	PCa57054	0.15997113361839277
27	PCa57054	PCa13266	0.15997113361839277
27	PCa13266	PCa57294	0.1727403077726353
27	PCa57294	PCa13266	0.1727403077726353
27	PCa13266	PCa58215	0.1554014019108784
27	PCa58215	PCa13266	0.1554014019108784
27	PCa13848	PCa14121	0.194992157631223
27	PCa14121	PCa13848	0.194992157631223
27	PCa13848	PCa19121	0.15844374157436159
27	PCa19121	PCa13848	0.15844374157436159
27	PCa13848	PCa3023	0.1508922774347401
27	PCa3023	PCa13848	0.1508922774347401
27	PCa13848	PCa33173	0.1546677642198993
27	PCa33173	PCa13848	0.1546677642198993
27	PCa13848	PCa40507	0.16988943810637136
27	PCa40507	PCa13848	0.16988943810637136
27	PCa13848	PCa51852	0.16709357674821212
27	PCa51852	PCa13848	0.16709357674821212
27	PCa13848	PCa53687	0.21074278632386645
27	PCa53687	PCa13848	0.21074278632386645
27	PCa13848	PCa56413	0.17935547140665342
27	PCa56413	PCa13848	0.17935547140665342
27	PCa13848	PCa57054	0.15449007030991857
27	PCa57054	PCa13848	0.15449007030991857
27	PCa13848	PCa57294	0.20258660029793402
27	PCa57294	PCa13848	0.20258660029793402
27	PCa13848	PCa58215	0.1616949953571602
27	PCa58215	PCa13848	0.1616949953571602
27	PCa14121	PCa19121	0.1799289184288036
27	PCa19121	PCa14121	0.1799289184288036
27	PCa14121	PCa3023	0.17491794863628266
27	PCa3023	PCa14121	0.17491794863628266
27	PCa14121	PCa33173	0.15255924530358572
27	PCa33173	PCa14121	0.15255924530358572
27	PCa14121	PCa40507	0.1544826109844138
27	PCa40507	PCa14121	0.1544826109844138
27	PCa14121	PCa51852	0.15983717502787192
27	PCa51852	PCa14121	0.15983717502787192
27	PCa14121	PCa53687	0.18113957920428156
27	PCa53687	PCa14121	0.18113957920428156
27	PCa14121	PCa56413	0.15949606751510517
27	PCa56413	PCa14121	0.15949606751510517
27	PCa14121	PCa57054	0.1571371233010941
27	PCa57054	PCa14121	0.1571371233010941
27	PCa14121	PCa57294	0.17082909632073576
27	PCa57294	PCa14121	0.17082909632073576
27	PCa14121	PCa58215	0.1588575547871428
27	PCa58215	PCa14121	0.1588575547871428
27	PCa19121	PCa3023	0.16517146401138527
27	PCa3023	PCa19121	0.16517146401138527
27	PCa19121	PCa33173	0.15528766651059372
27	PCa33173	PCa19121	0.15528766651059372
27	PCa19121	PCa40507	0.16548116057099396
27	PCa40507	PCa19121	0.16548116057099396
27	PCa19121	PCa51852	0.16201652933475544
27	PCa51852	PCa19121	0.16201652933475544
27	PCa19121	PCa53687	0.18624175283916142
27	PCa53687	PCa19121	0.18624175283916142
27	PCa19121	PCa56413	0.1871314306982415
27	PCa56413	PCa19121	0.1871314306982415
27	PCa19121	PCa57054	0.15324356295154112
27	PCa57054	PCa19121	0.15324356295154112
27	PCa19121	PCa57294	0.18220715138343185
27	PCa57294	PCa19121	0.18220715138343185
27	PCa19121	PCa58215	0.16805321929581815
27	PCa58215	PCa19121	0.16805321929581815
27	PCa3023	PCa33173	0.14470332444844577
27	PCa33173	PCa3023	0.14470332444844577
27	PCa3023	PCa40507	0.1585699413433232
27	PCa40507	PCa3023	0.1585699413433232
27	PCa3023	PCa51852	0.16728320475230893
27	PCa51852	PCa3023	0.16728320475230893
27	PCa3023	PCa53687	0.20761268711377517
27	PCa53687	PCa3023	0.20761268711377517
27	PCa3023	PCa56413	0.1548094462654175
27	PCa56413	PCa3023	0.1548094462654175
27	PCa3023	PCa57054	0.1458336864344879
27	PCa57054	PCa3023	0.1458336864344879
27	PCa3023	PCa57294	0.20721981407040257
27	PCa57294	PCa3023	0.20721981407040257
27	PCa3023	PCa58215	0.17042246884193274
27	PCa58215	PCa3023	0.17042246884193274
27	PCa33173	PCa40507	0.1397479482457321
27	PCa40507	PCa33173	0.1397479482457321
27	PCa33173	PCa51852	0.14202737939829585
27	PCa51852	PCa33173	0.14202737939829585
27	PCa33173	PCa53687	0.17983786219416087
27	PCa53687	PCa33173	0.17983786219416087
27	PCa33173	PCa56413	0.1559082368969627
27	PCa56413	PCa33173	0.1559082368969627
27	PCa33173	PCa57054	0.13235436037865553
27	PCa57054	PCa33173	0.13235436037865553
27	PCa33173	PCa57294	0.17290781631580182
27	PCa57294	PCa33173	0.17290781631580182
27	PCa33173	PCa58215	0.13860814672018057
27	PCa58215	PCa33173	0.13860814672018057
27	PCa40507	PCa51852	0.14133378610213415
27	PCa51852	PCa40507	0.14133378610213415
27	PCa40507	PCa53687	0.18323843560036554
27	PCa53687	PCa40507	0.18323843560036554
27	PCa40507	PCa56413	0.15698417910757448
27	PCa56413	PCa40507	0.15698417910757448
27	PCa40507	PCa57054	0.14462546783021848
27	PCa57054	PCa40507	0.14462546783021848
27	PCa40507	PCa57294	0.18508995957807975
27	PCa57294	PCa40507	0.18508995957807975
27	PCa40507	PCa58215	0.15508162086063518
27	PCa58215	PCa40507	0.15508162086063518
27	PCa51852	PCa53687	0.1834829991585479
27	PCa53687	PCa51852	0.1834829991585479
27	PCa51852	PCa56413	0.17451597845047
27	PCa56413	PCa51852	0.17451597845047
27	PCa51852	PCa57054	0.14052855211735593
27	PCa57054	PCa51852	0.14052855211735593
27	PCa51852	PCa57294	0.16909331368601416
27	PCa57294	PCa51852	0.16909331368601416
27	PCa51852	PCa58215	0.16070301903495246
27	PCa58215	PCa51852	0.16070301903495246
27	PCa53687	PCa56413	0.21313668117191298
27	PCa56413	PCa53687	0.21313668117191298
27	PCa53687	PCa57054	0.18151519304688274
27	PCa57054	PCa53687	0.18151519304688274
27	PCa53687	PCa57294	0.16174931433948803
27	PCa57294	PCa53687	0.16174931433948803
27	PCa53687	PCa58215	0.1764644338209104
27	PCa58215	PCa53687	0.1764644338209104
27	PCa56413	PCa57054	0.16615348923472897
27	PCa57054	PCa56413	0.16615348923472897
27	PCa56413	PCa57294	0.21106775246932938
27	PCa57294	PCa56413	0.21106775246932938
27	PCa56413	PCa58215	0.17509425362743955
27	PCa58215	PCa56413	0.17509425362743955
27	PCa57054	PCa57294	0.17356970414529066
27	PCa57294	PCa57054	0.17356970414529066
27	PCa57054	PCa58215	0.14382530630446147
27	PCa58215	PCa57054	0.14382530630446147
27	PCa57294	PCa58215	0.16783567055525964
27	PCa58215	PCa57294	0.16783567055525964
28	PCa13266	PCa13848	0.18241894353459967
28	PCa13848	PCa13266	0.18241894353459967
28	PCa13266	PCa14121	0.1640171150668691
28	PCa14121	PCa13266	0.1640171150668691
28	PCa13266	PCa19121	0.17188899478149408
28	PCa19121	PCa13266	0.17188899478149408
28	PCa13266	PCa3023	0.18261599961163408
28	PCa3023	PCa13266	0.18261599961163408
28	PCa13266	PCa33173	0.1159126775492207
28	PCa33173	PCa13266	0.1159126775492207
28	PCa13266	PCa40507	0.14958848504872874
28	PCa40507	PCa13266	0.14958848504872874
28	PCa13266	PCa51852	0.1578127541653982
28	PCa51852	PCa13266	0.1578127541653982
28	PCa13266	PCa53687	0.17853644567991095
28	PCa53687	PCa13266	0.17853644567991095
28	PCa13266	PCa56413	0.17794731504840108
28	PCa56413	PCa13266	0.17794731504840108
28	PCa13266	PCa57054	0.1572205048037534
28	PCa57054	PCa13266	0.1572205048037534
28	PCa13266	PCa57294	0.17318470303375672
28	PCa57294	PCa13266	0.17318470303375672
28	PCa13266	PCa58215	0.15821174203833135
28	PCa58215	PCa13266	0.15821174203833135
28	PCa13848	PCa14121	0.19719250199984334
28	PCa14121	PCa13848	0.19719250199984334
28	PCa13848	PCa19121	0.1572253405634681
28	PCa19121	PCa13848	0.1572253405634681
28	PCa13848	PCa3023	0.15297913173912608
28	PCa3023	PCa13848	0.15297913173912608
28	PCa13848	PCa33173	0.15527330074048207
28	PCa33173	PCa13848	0.15527330074048207
28	PCa13848	PCa40507	0.1746868112602374
28	PCa40507	PCa13848	0.1746868112602374
28	PCa13848	PCa51852	0.16918199259765537
28	PCa51852	PCa13848	0.16918199259765537
28	PCa13848	PCa53687	0.21635697115022576
28	PCa53687	PCa13848	0.21635697115022576
28	PCa13848	PCa56413	0.1825281652037136
28	PCa56413	PCa13848	0.1825281652037136
28	PCa13848	PCa57054	0.15121273897372836
28	PCa57054	PCa13848	0.15121273897372836
28	PCa13848	PCa57294	0.20258774834293602
28	PCa57294	PCa13848	0.20258774834293602
28	PCa13848	PCa58215	0.16704752821341842
28	PCa58215	PCa13848	0.16704752821341842
28	PCa14121	PCa19121	0.1794470489785474
28	PCa19121	PCa14121	0.1794470489785474
28	PCa14121	PCa3023	0.18384752849842814
28	PCa3023	PCa14121	0.18384752849842814
28	PCa14121	PCa33173	0.159209091665212
28	PCa33173	PCa14121	0.159209091665212
28	PCa14121	PCa40507	0.1562217481684492
28	PCa40507	PCa14121	0.1562217481684492
28	PCa14121	PCa51852	0.16593605718296617
28	PCa51852	PCa14121	0.16593605718296617
28	PCa14121	PCa53687	0.178054994622749
28	PCa53687	PCa14121	0.178054994622749
28	PCa14121	PCa56413	0.16429838601440505
28	PCa56413	PCa14121	0.16429838601440505
28	PCa14121	PCa57054	0.1598474970102905
28	PCa57054	PCa14121	0.1598474970102905
28	PCa14121	PCa57294	0.16818577470810825
28	PCa57294	PCa14121	0.16818577470810825
28	PCa14121	PCa58215	0.16133313865974258
28	PCa58215	PCa14121	0.16133313865974258
28	PCa19121	PCa3023	0.17050638785012753
28	PCa3023	PCa19121	0.17050638785012753
28	PCa19121	PCa33173	0.15597532284720197
28	PCa33173	PCa19121	0.15597532284720197
28	PCa19121	PCa40507	0.1649829946741369
28	PCa40507	PCa19121	0.1649829946741369
28	PCa19121	PCa51852	0.16231244564343703
28	PCa51852	PCa19121	0.16231244564343703
28	PCa19121	PCa53687	0.19083660425511856
28	PCa53687	PCa19121	0.19083660425511856
28	PCa19121	PCa56413	0.18418564862041753
28	PCa56413	PCa19121	0.18418564862041753
28	PCa19121	PCa57054	0.15352773894149888
28	PCa57054	PCa19121	0.15352773894149888
28	PCa19121	PCa57294	0.18000715111814183
28	PCa57294	PCa19121	0.18000715111814183
28	PCa19121	PCa58215	0.17014512026210504
28	PCa58215	PCa19121	0.17014512026210504
28	PCa3023	PCa33173	0.14580113554058124
28	PCa33173	PCa3023	0.14580113554058124
28	PCa3023	PCa40507	0.1660668600217603
28	PCa40507	PCa3023	0.1660668600217603
28	PCa3023	PCa51852	0.17710141787990152
28	PCa51852	PCa3023	0.17710141787990152
28	PCa3023	PCa53687	0.21689324502904406
28	PCa53687	PCa3023	0.21689324502904406
28	PCa3023	PCa56413	0.15671484152063606
28	PCa56413	PCa3023	0.15671484152063606
28	PCa3023	PCa57054	0.1528217722807206
28	PCa57054	PCa3023	0.1528217722807206
28	PCa3023	PCa57294	0.20674044307773992
28	PCa57294	PCa3023	0.20674044307773992
28	PCa3023	PCa58215	0.1796696616423654
28	PCa58215	PCa3023	0.1796696616423654
28	PCa33173	PCa40507	0.13799831990996123
28	PCa40507	PCa33173	0.13799831990996123
28	PCa33173	PCa51852	0.14566992518206714
28	PCa51852	PCa33173	0.14566992518206714
28	PCa33173	PCa53687	0.18513677481205054
28	PCa53687	PCa33173	0.18513677481205054
28	PCa33173	PCa56413	0.15524981659982373
28	PCa56413	PCa33173	0.15524981659982373
28	PCa33173	PCa57054	0.1309272241825608
28	PCa57054	PCa33173	0.1309272241825608
28	PCa33173	PCa57294	0.17497457675904945
28	PCa57294	PCa33173	0.17497457675904945
28	PCa33173	PCa58215	0.14328934161189139
28	PCa58215	PCa33173	0.14328934161189139
28	PCa40507	PCa51852	0.14615342558361463
28	PCa51852	PCa40507	0.14615342558361463
28	PCa40507	PCa53687	0.18698843403386434
28	PCa53687	PCa40507	0.18698843403386434
28	PCa40507	PCa56413	0.15379054638522646
28	PCa56413	PCa40507	0.15379054638522646
28	PCa40507	PCa57054	0.13900389587545012
28	PCa57054	PCa40507	0.13900389587545012
28	PCa40507	PCa57294	0.179100205412756
28	PCa57294	PCa40507	0.179100205412756
28	PCa40507	PCa58215	0.15680384830811117
28	PCa58215	PCa40507	0.15680384830811117
28	PCa51852	PCa53687	0.1829121030776314
28	PCa53687	PCa51852	0.1829121030776314
28	PCa51852	PCa56413	0.17884688806173807
28	PCa56413	PCa51852	0.17884688806173807
28	PCa51852	PCa57054	0.14210418941816838
28	PCa57054	PCa51852	0.14210418941816838
28	PCa51852	PCa57294	0.17149848300457565
28	PCa57294	PCa51852	0.17149848300457565
28	PCa51852	PCa58215	0.16740042982973474
28	PCa58215	PCa51852	0.16740042982973474
28	PCa53687	PCa56413	0.21697919854547612
28	PCa56413	PCa53687	0.21697919854547612
28	PCa53687	PCa57054	0.1842900529032706
28	PCa57054	PCa53687	0.1842900529032706
28	PCa53687	PCa57294	0.16015029853574328
28	PCa57294	PCa53687	0.16015029853574328
28	PCa53687	PCa58215	0.17738861726184652
28	PCa58215	PCa53687	0.17738861726184652
28	PCa56413	PCa57054	0.16841457517875597
28	PCa57054	PCa56413	0.16841457517875597
28	PCa56413	PCa57294	0.20876552003742777
28	PCa57294	PCa56413	0.20876552003742777
28	PCa56413	PCa58215	0.17531967481353827
28	PCa58215	PCa56413	0.17531967481353827
28	PCa57054	PCa57294	0.17458316675806218
28	PCa57294	PCa57054	0.17458316675806218
28	PCa57054	PCa58215	0.1422916714979903
28	PCa58215	PCa57054	0.1422916714979903
28	PCa57294	PCa58215	0.16624105467021927
28	PCa58215	PCa57294	0.16624105467021927
29	PCa13266	PCa13848	0.17719618821933378
29	PCa13848	PCa13266	0.17719618821933378
29	PCa13266	PCa14121	0.16490050591229785
29	PCa14121	PCa13266	0.16490050591229785
29	PCa13266	PCa19121	0.17080742068043867
29	PCa19121	PCa13266	0.17080742068043867
29	PCa13266	PCa3023	0.18260341714597317
29	PCa3023	PCa13266	0.18260341714597317
29	PCa13266	PCa33173	0.11130511322189464
29	PCa33173	PCa13266	0.11130511322189464
29	PCa13266	PCa40507	0.15376186043135853
29	PCa40507	PCa13266	0.15376186043135853
29	PCa13266	PCa51852	0.15558803267546187
29	PCa51852	PCa13266	0.15558803267546187
29	PCa13266	PCa53687	0.18129694351984665
29	PCa53687	PCa13266	0.18129694351984665
29	PCa13266	PCa56413	0.1756734192275993
29	PCa56413	PCa13266	0.1756734192275993
29	PCa13266	PCa57054	0.15619787722295175
29	PCa57054	PCa13266	0.15619787722295175
29	PCa13266	PCa57294	0.1708165002980431
29	PCa57294	PCa13266	0.1708165002980431
29	PCa13266	PCa58215	0.1556148999601007
29	PCa58215	PCa13266	0.1556148999601007
29	PCa13848	PCa14121	0.1999094857759468
29	PCa14121	PCa13848	0.1999094857759468
29	PCa13848	PCa19121	0.16113512442957467
29	PCa19121	PCa13848	0.16113512442957467
29	PCa13848	PCa3023	0.15330487749365712
29	PCa3023	PCa13848	0.15330487749365712
29	PCa13848	PCa33173	0.15084270066068214
29	PCa33173	PCa13848	0.15084270066068214
29	PCa13848	PCa40507	0.1767018042668549
29	PCa40507	PCa13848	0.1767018042668549
29	PCa13848	PCa51852	0.16908634626836958
29	PCa51852	PCa13848	0.16908634626836958
29	PCa13848	PCa53687	0.21858628296590377
29	PCa53687	PCa13848	0.21858628296590377
29	PCa13848	PCa56413	0.18275016642776942
29	PCa56413	PCa13848	0.18275016642776942
29	PCa13848	PCa57054	0.15247402352304543
29	PCa57054	PCa13848	0.15247402352304543
29	PCa13848	PCa57294	0.20488541240168312
29	PCa57294	PCa13848	0.20488541240168312
29	PCa13848	PCa58215	0.16628951660193986
29	PCa58215	PCa13848	0.16628951660193986
29	PCa14121	PCa19121	0.18106914283886708
29	PCa19121	PCa14121	0.18106914283886708
29	PCa14121	PCa3023	0.1821262310017186
29	PCa3023	PCa14121	0.1821262310017186
29	PCa14121	PCa33173	0.15312989790208306
29	PCa33173	PCa14121	0.15312989790208306
29	PCa14121	PCa40507	0.16005710796877992
29	PCa40507	PCa14121	0.16005710796877992
29	PCa14121	PCa51852	0.16809386987407893
29	PCa51852	PCa14121	0.16809386987407893
29	PCa14121	PCa53687	0.17482202251778592
