gene_id	gene_name	detected_prom_enh_loop	n_enhancers
ENSG00000286795.1	AL161652.1	False	20
ENSG00000286795.1	AL161652.1	True	6
ENSG00000286798.1	AC022832.2	True	1
ENSG00000286799.1	AC124066.1	False	7
ENSG00000286799.1	AC124066.1	True	20
ENSG00000286803.1	AL109824.1	False	21
ENSG00000286803.1	AL109824.1	True	21
ENSG00000286804.1	AC025871.3	False	16
ENSG00000286804.1	AC025871.3	True	6
ENSG00000286806.1	AC080005.1	False	11
ENSG00000286806.1	AC080005.1	True	18
ENSG00000286807.1	AC093639.2	False	1
ENSG00000286808.1	AC092338.3	False	1
ENSG00000286808.1	AC092338.3	True	12
ENSG00000286809.1	AC008964.1	False	34
ENSG00000286810.1	AL513128.3	False	36
ENSG00000286811.1	AL353138.1	False	9
ENSG00000286818.1	AC008496.3	False	15
ENSG00000286818.1	AC008496.3	True	25
ENSG00000286823.1	AL583829.1	False	26
ENSG00000286823.1	AL583829.1	True	13
ENSG00000286828.1	AC008883.3	False	4
ENSG00000286829.1	AC093798.1	False	5
ENSG00000286829.1	AC093798.1	True	15
ENSG00000286832.1	AL157831.3	False	28
ENSG00000286832.1	AL157831.3	True	8
ENSG00000286836.1	AC092844.1	False	11
ENSG00000286836.1	AC092844.1	True	4
ENSG00000286841.1	AC010528.2	False	9
ENSG00000286846.1	Z93943.1	False	12
ENSG00000286848.1	AC009570.2	False	14
ENSG00000286848.1	AC009570.2	True	1
ENSG00000286852.1	AP000696.3	False	43
ENSG00000286852.1	AP000696.3	True	3
ENSG00000286853.1	AC008786.1	False	30
ENSG00000286853.1	AC008786.1	True	6
ENSG00000286856.1	AC061708.1	False	5
ENSG00000286862.1	AC017037.5	False	18
ENSG00000286866.1	AC006063.3	False	18
ENSG00000286866.1	AC006063.3	True	2
ENSG00000286867.1	AC008798.3	False	8
ENSG00000286867.1	AC008798.3	True	10
ENSG00000286869.1	AC022276.1	False	57
ENSG00000286869.1	AC022276.1	True	2
ENSG00000286873.1	AC012306.4	False	11
ENSG00000286873.1	AC012306.4	True	2
ENSG00000286874.1	AC072054.1	False	51
ENSG00000286874.1	AC072054.1	True	9
ENSG00000286875.1	AL121977.2	False	15
ENSG00000286881.1	AL358780.2	False	21
ENSG00000286881.1	AL358780.2	True	15
ENSG00000286884.1	AC012060.1	False	1
ENSG00000286884.1	AC012060.1	True	1
ENSG00000286885.1	AL138824.1	False	3
ENSG00000286885.1	AL138824.1	True	18
ENSG00000286889.1	AC096589.1	False	12
ENSG00000286897.1	AC090515.7	False	19
ENSG00000286897.1	AC090515.7	True	30
ENSG00000286900.1	AL590235.2	False	33
ENSG00000286900.1	AL590235.2	True	13
ENSG00000286904.1	AC093675.1	True	6
ENSG00000286910.1	AC087269.3	False	33
ENSG00000286910.1	AC087269.3	True	9
ENSG00000286915.1	AC096992.3	False	5
ENSG00000286915.1	AC096992.3	True	7
ENSG00000286918.1	AL035411.3	False	60
ENSG00000286918.1	AL035411.3	True	10
ENSG00000286921.1	AC004522.5	False	33
ENSG00000286921.1	AC004522.5	True	3
ENSG00000286922.1	AC068787.2	False	48
ENSG00000286924.1	AL139815.1	False	30
ENSG00000286929.1	AL138954.1	False	12
ENSG00000286929.1	AL138954.1	True	7
ENSG00000286937.1	AC055788.1	False	9
ENSG00000286938.1	AC092849.2	False	20
ENSG00000286938.1	AC092849.2	True	25
ENSG00000286943.1	AP001992.2	False	5
ENSG00000286943.1	AP001992.2	True	3
ENSG00000286950.1	AC087588.3	False	42
ENSG00000286950.1	AC087588.3	True	6
ENSG00000286955.1	AC100858.4	False	2
ENSG00000286955.1	AC100858.4	True	5
ENSG00000286959.1	AC104383.1	False	4
ENSG00000286959.1	AC104383.1	True	26
ENSG00000286962.1	AC027128.1	False	1
ENSG00000286966.1	AL137800.1	False	3
ENSG00000286966.1	AL137800.1	True	5
ENSG00000286970.1	AC010491.2	True	45
ENSG00000286972.1	AL035665.2	False	6
ENSG00000286972.1	AL035665.2	True	13
ENSG00000286973.1	AC087490.1	False	1
ENSG00000286979.1	AC005234.2	False	16
ENSG00000286979.1	AC005234.2	True	4
ENSG00000286982.1	AC016931.1	True	1
ENSG00000286987.1	AC006478.1	False	2
ENSG00000286988.1	AC024933.3	False	15
ENSG00000286988.1	AC024933.3	True	16
ENSG00000286991.1	AC012157.3	False	64
ENSG00000286992.1	AP001360.3	False	35
ENSG00000286993.1	AC035139.2	False	21
ENSG00000286998.1	AC103974.2	False	10
ENSG00000286998.1	AC103974.2	True	2
ENSG00000287002.1	AL589644.1	False	5
ENSG00000287002.1	AL589644.1	True	39
ENSG00000287004.1	AC007686.5	False	4
ENSG00000287004.1	AC007686.5	True	22
ENSG00000287005.1	AC090018.2	False	5
ENSG00000287005.1	AC090018.2	True	41
ENSG00000287011.1	AC003077.1	False	9
ENSG00000287011.1	AC003077.1	True	14
ENSG00000287021.1	AC097462.3	False	1
ENSG00000287021.1	AC097462.3	True	1
ENSG00000287023.1	AC018978.1	False	81
ENSG00000287023.1	AC018978.1	True	19
ENSG00000287029.1	AL162713.2	False	6
ENSG00000287029.1	AL162713.2	True	18
ENSG00000287030.1	AC107032.3	False	1
ENSG00000287031.1	AC093307.1	False	17
ENSG00000287031.1	AC093307.1	True	4
ENSG00000287034.1	AL050402.2	False	51
ENSG00000287034.1	AL050402.2	True	7
ENSG00000287037.1	AC097709.1	False	28
ENSG00000287037.1	AC097709.1	True	5
ENSG00000287040.1	AL590560.5	False	3
ENSG00000287040.1	AL590560.5	True	14
ENSG00000287044.1	AL139106.1	True	47
ENSG00000287050.1	AL021917.1	False	45
ENSG00000287050.1	AL021917.1	True	18
ENSG00000287051.1	AC121757.2	False	25
ENSG00000287051.1	AC121757.2	True	35
ENSG00000287054.1	AC113410.6	False	11
ENSG00000287054.1	AC113410.6	True	2
ENSG00000287055.1	AL359813.1	False	10
ENSG00000287064.1	AL606500.1	False	59
ENSG00000287064.1	AL606500.1	True	4
ENSG00000287069.1	AC061958.1	False	3
ENSG00000287070.1	AL499604.2	False	20
ENSG00000287070.1	AL499604.2	True	12
ENSG00000287076.1	AC092805.1	False	25
ENSG00000287076.1	AC092805.1	True	5
ENSG00000287079.1	AL109806.2	False	6
ENSG00000287079.1	AL109806.2	True	8
ENSG00000287080.1	H3C3	False	49
ENSG00000287080.1	H3C3	True	14
ENSG00000287084.1	AL355337.1	False	5
ENSG00000287088.1	AP001066.1	False	55
ENSG00000287088.1	AP001066.1	True	16
ENSG00000287089.1	AL138889.3	False	28
ENSG00000287089.1	AL138889.3	True	33
ENSG00000287092.1	AL589693.1	False	27
ENSG00000287093.1	AC003093.1	False	8
ENSG00000287093.1	AC003093.1	True	3
ENSG00000287097.1	AL590550.1	False	9
ENSG00000287100.1	AL078600.1	False	2
ENSG00000287100.1	AL078600.1	True	6
ENSG00000287108.1	AC023302.2	False	13
ENSG00000287108.1	AC023302.2	True	15
ENSG00000287111.1	AL117187.2	False	24
ENSG00000287111.1	AL117187.2	True	14
ENSG00000287112.1	AC068787.3	False	48
ENSG00000287115.1	AC009951.6	True	7
ENSG00000287116.1	AC104335.3	True	2
ENSG00000287119.1	AC092580.4	False	37
ENSG00000287119.1	AC092580.4	True	8
ENSG00000287120.1	AL138773.1	False	9
ENSG00000287121.1	AC007220.2	False	58
ENSG00000287121.1	AC007220.2	True	15
ENSG00000287123.1	AC007880.2	False	48
ENSG00000287124.1	AL512603.2	False	24
ENSG00000287124.1	AL512603.2	True	6
ENSG00000287127.1	AC009879.4	False	7
ENSG00000287127.1	AC009879.4	True	7
ENSG00000287132.1	AC092881.2	False	9
ENSG00000287132.1	AC092881.2	True	2
ENSG00000287133.1	AC007279.2	False	12
ENSG00000287133.1	AC007279.2	True	5
ENSG00000287137.1	AL391538.1	False	9
ENSG00000287138.1	AL022726.1	False	9
ENSG00000287138.1	AL022726.1	True	4
ENSG00000287143.1	AC117480.1	False	7
ENSG00000287143.1	AC117480.1	True	7
ENSG00000287144.1	AC097511.1	False	4
ENSG00000287145.1	AC009413.3	False	2
ENSG00000287145.1	AC009413.3	True	1
ENSG00000287149.1	AC092640.1	False	15
ENSG00000287154.1	AC005599.1	False	18
ENSG00000287156.1	AL138479.2	True	8
ENSG00000287164.1	AC112254.1	False	22
ENSG00000287164.1	AC112254.1	True	8
ENSG00000287166.1	AC104561.4	True	15
ENSG00000287170.1	AC010327.8	False	3
ENSG00000287170.1	AC010327.8	True	22
ENSG00000287175.1	AL513303.1	False	48
ENSG00000287175.1	AL513303.1	True	52
ENSG00000287182.1	AC131953.3	False	4
ENSG00000287182.1	AC131953.3	True	8
ENSG00000287185.1	AC041005.1	False	17
ENSG00000287185.1	AC041005.1	True	19
ENSG00000287192.1	AL031005.2	False	67
ENSG00000287192.1	AL031005.2	True	10
ENSG00000287194.1	AC025287.5	False	29
ENSG00000287194.1	AC025287.5	True	9
ENSG00000287197.1	AC096675.1	False	29
ENSG00000287198.1	AC092979.2	False	14
ENSG00000287198.1	AC092979.2	True	8
ENSG00000287200.1	AC022506.2	False	30
ENSG00000287200.1	AC022506.2	True	17
ENSG00000287203.1	AC005592.2	True	15
ENSG00000287206.1	AC069421.3	False	33
ENSG00000287206.1	AC069421.3	True	35
ENSG00000287212.1	AL162585.1	False	28
ENSG00000287212.1	AL162585.1	True	17
ENSG00000287213.1	AL121899.3	False	6
ENSG00000287213.1	AL121899.3	True	7
ENSG00000287216.1	AC106865.2	False	11
ENSG00000287220.1	AL590138.1	False	29
ENSG00000287220.1	AL590138.1	True	6
ENSG00000287225.1	Z84468.2	False	81
ENSG00000287225.1	Z84468.2	True	14
ENSG00000287226.1	AC084740.1	False	18
ENSG00000287227.1	AC021698.1	False	1
ENSG00000287230.1	AC120194.1	False	6
ENSG00000287230.1	AC120194.1	True	13
ENSG00000287232.1	AC079848.2	False	23
ENSG00000287233.1	AL359552.1	False	38
ENSG00000287233.1	AL359552.1	True	27
ENSG00000287242.1	AC073593.2	False	3
ENSG00000287242.1	AC073593.2	True	88
ENSG00000287245.1	AP001981.2	False	4
ENSG00000287245.1	AP001981.2	True	7
ENSG00000287249.1	AC005400.1	False	7
ENSG00000287249.1	AC005400.1	True	1
ENSG00000287252.1	AL009179.2	False	27
ENSG00000287252.1	AL009179.2	True	34
ENSG00000287255.1	AC007877.1	False	3
ENSG00000287257.1	AC111182.2	False	92
ENSG00000287257.1	AC111182.2	True	15
ENSG00000287259.1	AL359732.1	False	34
ENSG00000287259.1	AL359732.1	True	16
ENSG00000287261.1	AL139243.1	False	14
ENSG00000287261.1	AL139243.1	True	10
ENSG00000287264.1	AP003778.1	False	55
ENSG00000287264.1	AP003778.1	True	4
ENSG00000287270.1	AL137140.1	False	1
ENSG00000287277.1	AL392086.3	False	27
ENSG00000287277.1	AL392086.3	True	17
ENSG00000287280.1	AC009878.2	False	2
ENSG00000287281.1	AC012101.2	False	26
ENSG00000287281.1	AC012101.2	True	9
ENSG00000287284.1	AC130814.1	False	19
ENSG00000287291.1	AC068286.2	False	1
ENSG00000287292.1	AC002460.2	True	1
ENSG00000287299.1	AC012459.1	False	20
ENSG00000287299.1	AC012459.1	True	19
ENSG00000287301.1	AC068075.2	False	25
ENSG00000287301.1	AC068075.2	True	3
ENSG00000287303.1	AP006248.6	False	10
ENSG00000287303.1	AP006248.6	True	32
ENSG00000287305.1	AC010969.3	False	11
ENSG00000287305.1	AC010969.3	True	17
ENSG00000287306.1	AC016821.1	True	11
ENSG00000287310.1	AL133445.3	True	8
ENSG00000287311.1	AC140121.1	False	48
ENSG00000287322.1	AC068189.2	False	4
ENSG00000287322.1	AC068189.2	True	15
ENSG00000287325.1	AC138647.2	False	20
ENSG00000287325.1	AC138647.2	True	10
ENSG00000287332.1	AC103758.1	False	30
ENSG00000287334.1	AC102941.2	False	8
ENSG00000287338.1	AL929091.1	False	5
ENSG00000287338.1	AL929091.1	True	11
ENSG00000287342.1	AC188616.1	False	15
ENSG00000287342.1	AC188616.1	True	33
ENSG00000287343.1	AL022397.1	False	8
ENSG00000287347.1	AL133405.2	False	20
ENSG00000287347.1	AL133405.2	True	36
ENSG00000287356.1	AL590822.3	False	15
ENSG00000287356.1	AL590822.3	True	10
ENSG00000287359.1	AL138740.1	False	56
ENSG00000287363.1	GUCA1A	False	15
ENSG00000287363.1	GUCA1A	True	10
ENSG00000287368.1	AL589645.1	False	25
ENSG00000287373.1	AL122014.1	False	5
ENSG00000287375.1	AC098825.1	False	15
ENSG00000287375.1	AC098825.1	True	2
ENSG00000287378.1	AC129803.1	False	1
ENSG00000287378.1	AC129803.1	True	16
ENSG00000287382.1	AC110611.2	False	9
ENSG00000287382.1	AC110611.2	True	3
ENSG00000287386.1	AC009248.3	False	3
ENSG00000287386.1	AC009248.3	True	6
ENSG00000287387.1	AC010883.3	False	41
ENSG00000287387.1	AC010883.3	True	88
ENSG00000287388.1	AC068774.1	False	16
ENSG00000287388.1	AC068774.1	True	26
ENSG00000287390.1	AC006525.1	False	2
ENSG00000287391.1	AC103871.1	False	48
ENSG00000287395.1	AL118511.3	False	8
ENSG00000287395.1	AL118511.3	True	2
ENSG00000287396.1	AL592464.3	False	32
ENSG00000287396.1	AL592464.3	True	9
ENSG00000287400.1	AC093151.7	False	45
ENSG00000287401.1	AC034139.1	False	41
ENSG00000287401.1	AC034139.1	True	21
ENSG00000287402.1	AL158167.1	False	33
ENSG00000287408.1	AC027811.1	False	10
ENSG00000287408.1	AC027811.1	True	6
ENSG00000287409.1	AC004936.1	False	1
ENSG00000287412.1	AP001591.1	False	33
ENSG00000287412.1	AP001591.1	True	6
ENSG00000287413.1	AL449363.2	False	13
ENSG00000287420.1	AL590068.4	False	17
ENSG00000287420.1	AL590068.4	True	11
ENSG00000287425.1	AP003717.4	False	9
ENSG00000287425.1	AP003717.4	True	9
ENSG00000287426.1	AP003327.2	False	21
ENSG00000287426.1	AP003327.2	True	4
ENSG00000287427.1	AL390236.1	False	7
ENSG00000287427.1	AL390236.1	True	16
ENSG00000287430.1	AL136090.2	True	5
ENSG00000287434.1	AC109133.1	False	37
ENSG00000287434.1	AC109133.1	True	4
ENSG00000287437.1	AL161662.1	False	19
ENSG00000287437.1	AL161662.1	True	13
ENSG00000287439.1	AC092078.3	True	3
ENSG00000287443.1	AL357558.3	False	27
ENSG00000287443.1	AL357558.3	True	5
ENSG00000287447.1	AC099501.1	False	1
ENSG00000287447.1	AC099501.1	True	14
ENSG00000287450.1	AL117352.1	False	1
ENSG00000287450.1	AL117352.1	True	4
ENSG00000287452.2	AL391477.1	False	15
ENSG00000287454.1	AC008149.2	False	5
ENSG00000287454.1	AC008149.2	True	17
ENSG00000287470.1	AP001037.1	False	43
ENSG00000287470.1	AP001037.1	True	27
ENSG00000287473.1	AL359382.2	False	13
ENSG00000287473.1	AL359382.2	True	5
ENSG00000287475.1	AL844892.2	False	7
ENSG00000287475.1	AL844892.2	True	12
ENSG00000287477.1	AL356495.1	False	1
ENSG00000287477.1	AL356495.1	True	2
ENSG00000287478.1	AL109829.1	False	12
ENSG00000287479.1	AP001330.5	False	4
ENSG00000287479.1	AP001330.5	True	11
ENSG00000287485.1	AL451166.1	False	1
ENSG00000287485.1	AL451166.1	True	8
ENSG00000287497.1	AL031123.4	False	19
ENSG00000287497.1	AL031123.4	True	25
ENSG00000287503.1	AC027243.4	False	43
ENSG00000287503.1	AC027243.4	True	1
ENSG00000287509.1	AP001033.5	False	2
ENSG00000287509.1	AP001033.5	True	18
ENSG00000287510.1	AL137857.1	False	22
ENSG00000287510.1	AL137857.1	True	8
ENSG00000287511.1	AL109984.1	False	5
ENSG00000287511.1	AL109984.1	True	35
ENSG00000287513.1	AL133390.1	False	5
ENSG00000287513.1	AL133390.1	True	4
ENSG00000287516.1	AL359764.2	False	9
ENSG00000287518.1	AC100778.4	False	5
ENSG00000287518.1	AC100778.4	True	10
ENSG00000287521.1	AC034148.1	False	16
ENSG00000287521.1	AC034148.1	True	10
ENSG00000287523.1	AC003044.1	False	11
ENSG00000287524.1	AC007736.1	False	14
ENSG00000287524.1	AC007736.1	True	6
ENSG00000287526.1	AC016587.1	False	24
ENSG00000287526.1	AC016587.1	True	14
ENSG00000287527.1	AC005753.3	False	26
ENSG00000287527.1	AC005753.3	True	10
ENSG00000287528.1	AL121749.2	False	14
ENSG00000287528.1	AL121749.2	True	9
ENSG00000287532.1	AL353689.3	False	46
ENSG00000287532.1	AL353689.3	True	4
ENSG00000287539.1	AC022966.3	False	32
ENSG00000287539.1	AC022966.3	True	14
ENSG00000287541.1	AC092610.2	False	54
ENSG00000287541.1	AC092610.2	True	6
ENSG00000287542.1	AC098582.1	False	8
ENSG00000287542.1	AC098582.1	True	9
ENSG00000287544.1	AC097518.2	False	2
ENSG00000287552.1	AC109925.2	False	37
ENSG00000287552.1	AC109925.2	True	1
ENSG00000287553.1	AC090617.10	False	6
ENSG00000287553.1	AC090617.10	True	19
ENSG00000287555.1	AC023424.3	False	11
ENSG00000287558.1	AL109933.5	False	18
ENSG00000287559.1	AL136305.1	False	15
ENSG00000287559.1	AL136305.1	True	6
ENSG00000287560.1	AL731533.3	False	33
ENSG00000287560.1	AL731533.3	True	11
ENSG00000287561.1	AL121899.4	False	6
ENSG00000287561.1	AL121899.4	True	7
ENSG00000287562.1	AL109615.4	False	3
ENSG00000287562.1	AL109615.4	True	52
ENSG00000287563.1	AP006219.3	False	45
ENSG00000287564.1	AL359546.1	False	31
ENSG00000287564.1	AL359546.1	True	6
ENSG00000287570.1	AL035447.1	False	25
ENSG00000287570.1	AL035447.1	True	19
ENSG00000287574.1	AC004938.2	False	3
ENSG00000287574.1	AC004938.2	True	43
ENSG00000287575.1	AL390755.3	False	66
ENSG00000287576.1	AC067930.8	False	40
ENSG00000287576.1	AC067930.8	True	6
ENSG00000287581.1	AC016549.1	False	22
ENSG00000287581.1	AC016549.1	True	15
ENSG00000287582.1	AC099796.2	False	30
ENSG00000287582.1	AC099796.2	True	32
ENSG00000287587.1	AL158216.1	False	24
ENSG00000287587.1	AL158216.1	True	3
ENSG00000287593.1	AL022724.3	False	28
ENSG00000287593.1	AL022724.3	True	13
ENSG00000287599.1	AL157813.2	False	34
ENSG00000287601.1	BX323046.2	False	3
ENSG00000287601.1	BX323046.2	True	5
ENSG00000287603.1	AC008403.3	True	17
ENSG00000287609.1	AL589787.2	False	22
ENSG00000287609.1	AL589787.2	True	1
ENSG00000287613.1	AC069549.2	False	2
ENSG00000287614.1	AL158198.2	False	6
ENSG00000287621.1	AC021851.2	False	1
ENSG00000287625.1	AC022210.2	False	3
ENSG00000287625.1	AC022210.2	True	23
ENSG00000287635.1	AL139381.1	False	37
ENSG00000287636.1	AC005229.5	False	9
ENSG00000287637.1	AP001437.2	False	4
ENSG00000287637.1	AP001437.2	True	7
ENSG00000287641.1	AC007483.1	True	1
ENSG00000287643.1	AC004825.3	False	6
ENSG00000287643.1	AC004825.3	True	4
ENSG00000287646.1	AC021701.1	False	2
ENSG00000287646.1	AC021701.1	True	1
ENSG00000287649.1	AC093418.1	False	18
ENSG00000287649.1	AC093418.1	True	7
ENSG00000287657.1	AC068228.4	False	15
ENSG00000287657.1	AC068228.4	True	5
ENSG00000287658.1	AC109642.1	False	33
ENSG00000287658.1	AC109642.1	True	9
ENSG00000287661.1	AL391844.1	False	15
ENSG00000287663.1	AL122020.2	False	25
ENSG00000287663.1	AL122020.2	True	7
ENSG00000287668.1	AL132990.1	False	36
ENSG00000287668.1	AL132990.1	True	2
ENSG00000287672.1	AC003086.1	False	31
ENSG00000287672.1	AC003086.1	True	3
ENSG00000287676.1	AC096642.2	False	6
ENSG00000287676.1	AC096642.2	True	22
ENSG00000287684.1	AL392172.2	False	8
ENSG00000287684.1	AL392172.2	True	8
ENSG00000287687.2	AC007387.3	False	24
ENSG00000287688.1	AC011317.1	False	27
ENSG00000287689.1	AC009704.3	False	3
ENSG00000287689.1	AC009704.3	True	9
ENSG00000287691.1	AL031602.2	False	1
ENSG00000287691.1	AL031602.2	True	14
ENSG00000287694.1	AC106741.2	False	9
ENSG00000287698.1	AC005343.4	False	12
ENSG00000287698.1	AC005343.4	True	33
ENSG00000287701.1	AC116337.4	False	48
ENSG00000287701.1	AC116337.4	True	2
ENSG00000287707.1	AC115284.4	False	11
ENSG00000287707.1	AC115284.4	True	6
ENSG00000287708.1	AL137017.1	False	35
ENSG00000287708.1	AL137017.1	True	14
ENSG00000287709.1	AC008780.2	False	33
ENSG00000287709.1	AC008780.2	True	2
ENSG00000287712.1	AC005865.2	False	2
ENSG00000287712.1	AC005865.2	True	30
ENSG00000287715.1	AC026120.3	False	29
ENSG00000287715.1	AC026120.3	True	18
ENSG00000287717.1	AC133637.2	True	3
ENSG00000287720.1	AC023480.1	False	1
ENSG00000287721.1	AC061975.8	False	39
ENSG00000287722.1	AL356295.1	False	2
ENSG00000287725.1	AP003071.5	False	64
ENSG00000287725.1	AP003071.5	True	13
ENSG00000287726.1	AC005740.5	False	25
ENSG00000287726.1	AC005740.5	True	11
ENSG00000287729.1	AF241728.2	False	13
ENSG00000287729.1	AF241728.2	True	1
ENSG00000287730.1	AC097526.1	True	44
ENSG00000287733.1	AC083862.3	False	8
ENSG00000287733.1	AC083862.3	True	24
ENSG00000287735.1	AL355075.6	False	8
ENSG00000287735.1	AL355075.6	True	12
ENSG00000287738.1	AL359764.3	False	8
ENSG00000287738.1	AL359764.3	True	1
ENSG00000287739.1	AC009019.2	False	1
ENSG00000287739.1	AC009019.2	True	12
ENSG00000287747.1	AF233439.3	False	3
ENSG00000287747.1	AF233439.3	True	23
ENSG00000287748.1	AC082650.2	False	23
ENSG00000287750.1	AL353572.4	False	25
ENSG00000287750.1	AL353572.4	True	4
ENSG00000287752.1	AL389889.2	False	5
ENSG00000287752.1	AL389889.2	True	21
ENSG00000287756.1	AL031293.1	False	11
ENSG00000287756.1	AL031293.1	True	5
ENSG00000287757.1	AC244636.3	False	11
ENSG00000287759.1	AL353151.2	False	14
ENSG00000287759.1	AL353151.2	True	5
ENSG00000287766.1	AC006130.3	False	56
ENSG00000287766.1	AC006130.3	True	4
ENSG00000287769.1	AL353748.3	False	24
ENSG00000287769.1	AL353748.3	True	5
ENSG00000287771.1	AC007271.1	False	17
ENSG00000287771.1	AC007271.1	True	35
ENSG00000287772.1	AL137786.3	False	14
ENSG00000287773.1	Z80897.2	False	86
ENSG00000287773.1	Z80897.2	True	7
ENSG00000287778.1	AC006230.1	False	14
ENSG00000287778.1	AC006230.1	True	4
ENSG00000287780.1	AC104850.2	False	3
ENSG00000287780.1	AC104850.2	True	13
ENSG00000287782.1	AL359632.1	False	14
ENSG00000287782.1	AL359632.1	True	14
ENSG00000287783.1	AC020930.1	False	3
ENSG00000287783.1	AC020930.1	True	7
ENSG00000287784.1	AC112482.3	False	31
ENSG00000287787.1	AC092275.1	False	32
ENSG00000287788.1	AC013701.2	False	7
ENSG00000287788.1	AC013701.2	True	34
ENSG00000287790.1	AC025756.1	False	19
ENSG00000287790.1	AC025756.1	True	2
ENSG00000287793.1	AC068535.2	False	5
ENSG00000287793.1	AC068535.2	True	2
ENSG00000287797.1	AC093577.2	False	32
ENSG00000287797.1	AC093577.2	True	9
ENSG00000287798.1	AC107918.6	False	12
ENSG00000287798.1	AC107918.6	True	10
ENSG00000287812.1	AC105046.2	False	19
ENSG00000287812.1	AC105046.2	True	19
ENSG00000287813.1	AC016705.3	False	14
ENSG00000287813.1	AC016705.3	True	14
ENSG00000287814.1	AC011407.1	False	12
ENSG00000287814.1	AC011407.1	True	35
ENSG00000287816.1	AL133475.1	True	2
ENSG00000287818.1	AL512283.3	False	2
ENSG00000287819.1	AC055788.2	False	9
ENSG00000287820.1	AL050338.2	False	14
ENSG00000287820.1	AL050338.2	True	7
ENSG00000287822.1	AC098679.6	False	1
ENSG00000287822.1	AC098679.6	True	17
ENSG00000287824.1	AL627443.3	False	10
ENSG00000287825.1	AL035587.2	False	8
ENSG00000287825.1	AL035587.2	True	14
ENSG00000287840.1	AC009268.3	False	21
ENSG00000287840.1	AC009268.3	True	2
ENSG00000287849.1	AC079148.2	False	5
ENSG00000287849.1	AC079148.2	True	14
ENSG00000287853.1	AL031668.2	False	25
ENSG00000287853.1	AL031668.2	True	13
ENSG00000287855.1	AL023882.1	False	36
ENSG00000287855.1	AL023882.1	True	15
ENSG00000287856.1	AL445524.2	False	3
ENSG00000287856.1	AL445524.2	True	2
ENSG00000287857.1	AL592546.3	False	20
ENSG00000287857.1	AL592546.3	True	10
ENSG00000287859.1	AC008507.4	False	16
ENSG00000287859.1	AC008507.4	True	2
ENSG00000287860.1	AC079804.3	False	16
ENSG00000287860.1	AC079804.3	True	4
ENSG00000287862.1	AC114971.1	False	3
ENSG00000287862.1	AC114971.1	True	7
ENSG00000287863.1	AL139801.1	False	13
ENSG00000287863.1	AL139801.1	True	20
ENSG00000287872.1	AC026956.2	False	26
ENSG00000287872.1	AC026956.2	True	2
ENSG00000287878.1	AC022382.2	False	9
ENSG00000287881.1	AC079148.3	False	13
ENSG00000287881.1	AC079148.3	True	6
ENSG00000287882.1	AC134508.2	False	64
ENSG00000287882.1	AC134508.2	True	16
ENSG00000287891.1	Z85996.3	False	25
ENSG00000287891.1	Z85996.3	True	23
ENSG00000287893.1	AC083864.5	False	79
ENSG00000287897.1	AP000465.1	True	17
ENSG00000287898.1	AC124798.3	False	8
