Cell_Line	Shift	z
22Rv1	1430	-2.03453442403523
22Rv1	1440	-1.96655345557642
22Rv1	1450	-1.91216868080937
22Rv1	1460	-1.88497629342585
22Rv1	1470	-1.84418771235056
22Rv1	1480	-1.92576487450114
22Rv1	1490	-2.10251539249404
22Rv1	1500	-2.4016316537128
22Rv1	1510	-2.44242023478808
22Rv1	1520	-2.74153649600684
22Rv1	1530	-2.5783821717057
22Rv1	1540	-2.93188320769151
22Rv1	1550	-2.99986417615032
22Rv1	1560	-3.24459566260203
22Rv1	1570	-3.46213476167021
22Rv1	1580	-3.31257663106084
22Rv1	1590	-3.42134618059493
22Rv1	1600	-3.43494237428669
22Rv1	1610	-3.47573095536198
22Rv1	1620	-3.63888527966312
22Rv1	1630	-3.76125102288897
22Rv1	1640	-3.77484721658074
22Rv1	1650	-3.93800154088188
22Rv1	1660	-3.92440534719012
22Rv1	1670	-3.93800154088188
22Rv1	1680	-4.03317489672421
22Rv1	1690	-4.01957870303245
22Rv1	1700	-3.97879012195716
22Rv1	1710	-4.08755967149126
22Rv1	1720	-3.99238631564892
22Rv1	1730	-3.88361676611483
22Rv1	1740	-3.87002057242307
22Rv1	1750	-3.76125102288897
22Rv1	1760	-4.07396347779949
22Rv1	1770	-4.04677109041597
22Rv1	1780	-4.01957870303245
22Rv1	1790	-4.04677109041597
22Rv1	1800	-4.10115586518302
22Rv1	1810	-4.04677109041597
22Rv1	1820	-3.92440534719012
22Rv1	1830	-3.76125102288897
22Rv1	1840	-4.03317489672421
22Rv1	1850	-4.15554063995006
22Rv1	1860	-4.20992541471711
22Rv1	1870	-4.35948354532649
22Rv1	1880	-4.40027212640178
22Rv1	1890	-4.46825309486059
22Rv1	1900	-4.56342645070292
22Rv1	1910	-4.61781122546997
22Rv1	1920	-4.68579219392877
22Rv1	1930	-4.82175413084639
22Rv1	1940	-4.8897350993052
22Rv1	1950	-4.90333129299696
22Rv1	1960	-4.98490845514753
22Rv1	1970	-5.13446658575691
22Rv1	1980	-5.1752551668322
22Rv1	1990	-5.55594859020153
22Rv1	2000	-5.56954478389329
22Rv1	2010	-5.51516000912624
22Rv1	2020	-5.27042852267453
22Rv1	2030	-5.1752551668322
22Rv1	2040	-5.14806277944867
22Rv1	2050	-5.3520056848251
22Rv1	2060	-5.50156381543448
22Rv1	2070	-5.48796762174272
22Rv1	2080	-5.39279426590039
22Rv1	2090	-5.36560187851686
22Rv1	2100	-5.4607752343592
22Rv1	2110	-5.50156381543448
22Rv1	2120	-5.71910291450267
22Rv1	2130	-5.70550672081091
22Rv1	2140	-5.6375257523521
22Rv1	2150	-5.89585343249557
22Rv1	2160	-5.89585343249557
22Rv1	2170	-5.78708388296148
22Rv1	2180	-5.78708388296148
22Rv1	2190	-5.9230458198791
22Rv1	2200	-5.90944962618733
22Rv1	2210	-6.01821917572143
22Rv1	2220	-5.85506485142029
22Rv1	2230	-5.74629530188619
22Rv1	2240	-5.82787246403676
22Rv1	2250	-5.80068007665324
22Rv1	2260	-5.85506485142029
22Rv1	2270	-5.75989149557795
22Rv1	2280	-5.814276270345
22Rv1	2290	-5.95023820726262
22Rv1	2300	-6.01821917572143
22Rv1	2310	-6.11339253156376
22Rv1	2320	-6.29014304955666
22Rv1	2330	-6.39891259909076
22Rv1	2340	-6.54847072970014
22Rv1	2350	-6.76600982876833
22Rv1	2360	-6.7388174413848
22Rv1	2370	-6.95635654045299
22Rv1	2380	-7.0243375089118
22Rv1	2390	-7.11951086475413
22Rv1	2400	-7.3098575764388
22Rv1	2410	-7.10591467106237
22Rv1	2420	-7.2010880269047
22Rv1	2430	-7.17389563952118
22Rv1	2440	-7.45941570704818
22Rv1	2450	-7.59537764396579
22Rv1	2460	-7.43222331966465
22Rv1	2470	-7.4866080944317
22Rv1	2480	-7.64976241873284
22Rv1	2490	-7.47301190073994
22Rv1	2500	-7.47301190073994
22Rv1	2510	-7.71774338719165
22Rv1	2520	-7.86730151780103
22Rv1	2530	-7.92168629256808
22Rv1	2540	-8.2343987474786
22Rv1	2550	-8.19361016640331
22Rv1	2560	-8.1256291979445
22Rv1	2570	-7.98966726102688
22Rv1	2580	-8.00326345471865
22Rv1	2590	-7.74493577457517
22Rv1	2600	-7.81291674303398
22Rv1	2610	-7.79932054934222
22Rv1	2620	-7.85370532410927
22Rv1	2630	-7.82651293672574
22Rv1	2640	-8.1256291979445
22Rv1	2650	-7.86730151780103
22Rv1	2660	-8.18001397271155
22Rv1	2670	-8.08484061686922
22Rv1	2680	-7.81291674303398
22Rv1	2690	-7.81291674303398
22Rv1	2700	-7.88089771149279
22Rv1	2710	-7.9488786799516
22Rv1	2720	-7.98966726102688
